ID_RESERVASI,TGL_CHECKIN,TGL_CHECKOUT,CUSTOMER_ID_CUSTOMER,KARYAWAN_ID_KARYAWAN,KAMAR_ID_KAMAR
470,2023-11-16T00:00:00,2023-11-17T00:00:00,470,,1
471,2023-10-07T00:00:00,2023-10-13T00:00:00,471,,1
472,2024-04-17T00:00:00,2024-04-20T00:00:00,472,,1
473,2024-05-15T00:00:00,2024-05-20T00:00:00,473,,1
474,2023-08-09T00:00:00,2023-08-13T00:00:00,474,,1
475,2023-02-12T00:00:00,2023-02-15T00:00:00,475,,1
476,2024-01-23T00:00:00,2024-01-29T00:00:00,476,,1
477,2024-02-12T00:00:00,2024-02-16T00:00:00,477,,1
478,2023-06-24T00:00:00,2023-06-29T00:00:00,478,,1
479,2023-12-07T00:00:00,2023-12-07T00:00:00,479,,1
480,2023-09-18T00:00:00,2023-09-22T00:00:00,480,,1
481,2024-01-25T00:00:00,2024-01-30T00:00:00,481,,1
482,2024-05-08T00:00:00,2024-05-14T00:00:00,482,,1
483,2023-10-06T00:00:00,2023-10-11T00:00:00,483,,1
484,2023-11-10T00:00:00,2023-11-14T00:00:00,484,,1
485,2024-06-01T00:00:00,2024-06-07T00:00:00,485,,1
486,2024-02-27T00:00:00,2024-02-29T00:00:00,486,,1
487,2023-02-10T00:00:00,2023-02-13T00:00:00,487,,2
488,2024-05-28T00:00:00,2024-06-03T00:00:00,488,,2
489,2023-12-06T00:00:00,2023-12-10T00:00:00,489,,1
490,2023-10-24T00:00:00,2023-10-24T00:00:00,490,,1
491,2024-05-25T00:00:00,2024-05-31T00:00:00,491,,1
492,2023-07-11T00:00:00,2023-07-15T00:00:00,492,,1
493,2024-06-19T00:00:00,2024-06-22T00:00:00,493,,1
494,2024-05-25T00:00:00,2024-05-25T00:00:00,494,,1
495,2023-01-21T00:00:00,2023-01-23T00:00:00,495,,1
496,2023-08-28T00:00:00,2023-09-03T00:00:00,496,,1
497,2023-05-03T00:00:00,2023-05-09T00:00:00,497,,1
498,2024-01-21T00:00:00,2024-01-21T00:00:00,498,,1
499,2023-11-21T00:00:00,2023-11-23T00:00:00,499,,1
500,2024-05-27T00:00:00,2024-05-27T00:00:00,500,,1
501,2023-03-24T00:00:00,2023-03-24T00:00:00,501,,1
502,2024-04-12T00:00:00,2024-04-17T00:00:00,502,,1
503,2023-12-05T00:00:00,2023-12-09T00:00:00,503,,1
504,2023-07-13T00:00:00,2023-07-17T00:00:00,504,,2
505,2024-05-26T00:00:00,2024-05-29T00:00:00,505,,2
506,2023-05-27T00:00:00,2023-06-01T00:00:00,506,,2
507,2024-01-12T00:00:00,2024-01-16T00:00:00,507,,2
508,2023-08-08T00:00:00,2023-08-14T00:00:00,508,,2
509,2024-04-19T00:00:00,2024-04-24T00:00:00,509,,2
510,2023-11-22T00:00:00,2023-11-27T00:00:00,510,,1
511,2023-02-01T00:00:00,2023-02-06T00:00:00,511,,2
512,2024-01-31T00:00:00,2024-02-01T00:00:00,512,,1
513,2023-04-23T00:00:00,2023-04-29T00:00:00,513,,2
514,2024-05-09T00:00:00,2024-05-11T00:00:00,514,,1
515,2023-03-13T00:00:00,2023-03-16T00:00:00,515,,1
516,2024-03-16T00:00:00,2024-03-18T00:00:00,516,,2
517,2024-02-04T00:00:00,2024-02-09T00:00:00,517,,2
518,2024-03-04T00:00:00,2024-03-04T00:00:00,518,,1
519,2023-10-31T00:00:00,2023-11-01T00:00:00,519,,1
520,2024-03-19T00:00:00,2024-03-22T00:00:00,520,,2
521,2023-01-10T00:00:00,2023-01-10T00:00:00,521,,2
522,2023-02-16T00:00:00,2023-02-22T00:00:00,522,,1
523,2023-04-26T00:00:00,2023-04-28T00:00:00,523,,1
524,2024-05-07T00:00:00,2024-05-12T00:00:00,524,,2
525,2023-01-01T00:00:00,2023-01-05T00:00:00,525,,2
526,2023-11-30T00:00:00,2023-12-02T00:00:00,526,,2
527,2023-01-31T00:00:00,2023-02-06T00:00:00,527,,2
528,2023-05-22T00:00:00,2023-05-24T00:00:00,528,,2
529,2024-01-30T00:00:00,2024-02-04T00:00:00,529,,2
530,2023-04-28T00:00:00,2023-05-03T00:00:00,530,,1
531,2023-04-21T00:00:00,2023-04-27T00:00:00,531,,2
532,2023-10-22T00:00:00,2023-10-22T00:00:00,532,,2
533,2024-05-16T00:00:00,2024-05-18T00:00:00,533,,2
534,2024-02-16T00:00:00,2024-02-20T00:00:00,534,,1
535,2023-02-22T00:00:00,2023-02-23T00:00:00,535,,1
536,2023-11-02T00:00:00,2023-11-03T00:00:00,536,,1
537,2023-07-30T00:00:00,2023-08-03T00:00:00,537,,1
538,2023-07-02T00:00:00,2023-07-03T00:00:00,538,,1
539,2023-03-11T00:00:00,2023-03-17T00:00:00,539,,1
540,2023-03-29T00:00:00,2023-03-30T00:00:00,540,,1
541,2023-05-25T00:00:00,2023-05-26T00:00:00,541,,2
542,2024-01-11T00:00:00,2024-01-14T00:00:00,542,,1
543,2023-03-07T00:00:00,2023-03-10T00:00:00,543,,2
544,2023-11-18T00:00:00,2023-11-19T00:00:00,544,,2
545,2024-04-25T00:00:00,2024-04-25T00:00:00,545,,1
546,2023-04-23T00:00:00,2023-04-24T00:00:00,546,,1
547,2024-04-15T00:00:00,2024-04-19T00:00:00,547,,1
548,2023-01-08T00:00:00,2023-01-14T00:00:00,548,,2
549,2024-05-13T00:00:00,2024-05-17T00:00:00,549,,1
550,2024-04-05T00:00:00,2024-04-10T00:00:00,550,,1
551,2023-03-04T00:00:00,2023-03-06T00:00:00,551,,1
552,2024-03-03T00:00:00,2024-03-09T00:00:00,552,,1
553,2023-12-28T00:00:00,2023-12-28T00:00:00,553,,1
554,2023-08-22T00:00:00,2023-08-26T00:00:00,554,,1
555,2023-09-17T00:00:00,2023-09-22T00:00:00,555,,1
556,2023-09-05T00:00:00,2023-09-09T00:00:00,556,,1
557,2023-11-06T00:00:00,2023-11-10T00:00:00,557,,1
558,2023-09-10T00:00:00,2023-09-16T00:00:00,558,,1
559,2023-12-21T00:00:00,2023-12-27T00:00:00,559,,1
560,2024-03-25T00:00:00,2024-03-28T00:00:00,560,,1
561,2024-01-17T00:00:00,2024-01-19T00:00:00,561,,1
562,2024-01-04T00:00:00,2024-01-09T00:00:00,562,,1
563,2024-03-29T00:00:00,2024-04-04T00:00:00,563,,1
564,2024-06-06T00:00:00,2024-06-12T00:00:00,564,,1
565,2024-03-02T00:00:00,2024-03-03T00:00:00,565,,1
566,2023-03-30T00:00:00,2023-04-03T00:00:00,566,,1
567,2023-09-25T00:00:00,2023-09-27T00:00:00,567,,2
568,2023-01-02T00:00:00,2023-01-05T00:00:00,568,,2
569,2023-05-15T00:00:00,2023-05-15T00:00:00,569,,2
570,2024-03-06T00:00:00,2024-03-12T00:00:00,570,,2
571,2023-04-22T00:00:00,2023-04-25T00:00:00,571,,2
572,2024-03-19T00:00:00,2024-03-24T00:00:00,572,,2
573,2023-11-05T00:00:00,2023-11-08T00:00:00,573,,2
574,2024-06-17T00:00:00,2024-06-23T00:00:00,574,,2
575,2023-11-25T00:00:00,2023-11-26T00:00:00,575,,2
576,2023-04-23T00:00:00,2023-04-26T00:00:00,576,,2
577,2024-02-21T00:00:00,2024-02-27T00:00:00,577,,2
578,2023-09-08T00:00:00,2023-09-13T00:00:00,578,,2
579,2024-06-24T00:00:00,2024-06-29T00:00:00,579,,2
580,2024-04-13T00:00:00,2024-04-19T00:00:00,580,,1
581,2023-05-27T00:00:00,2023-05-29T00:00:00,581,,1
582,2023-08-29T00:00:00,2023-08-29T00:00:00,582,,2
583,2023-06-20T00:00:00,2023-06-22T00:00:00,583,,1
584,2023-04-19T00:00:00,2023-04-21T00:00:00,584,,2
585,2023-08-25T00:00:00,2023-08-28T00:00:00,585,,2
586,2023-08-22T00:00:00,2023-08-26T00:00:00,586,,1
587,2024-06-17T00:00:00,2024-06-23T00:00:00,587,,1
588,2023-07-26T00:00:00,2023-08-01T00:00:00,588,,2
589,2023-05-15T00:00:00,2023-05-21T00:00:00,589,,2
590,2023-01-23T00:00:00,2023-01-27T00:00:00,590,,1
591,2023-06-10T00:00:00,2023-06-15T00:00:00,591,,1
592,2023-09-06T00:00:00,2023-09-07T00:00:00,592,,2
593,2023-11-02T00:00:00,2023-11-07T00:00:00,593,,2
594,2024-04-23T00:00:00,2024-04-26T00:00:00,594,,1
595,2024-06-20T00:00:00,2024-06-22T00:00:00,595,,1
596,2023-12-16T00:00:00,2023-12-21T00:00:00,596,,2
597,2023-09-06T00:00:00,2023-09-09T00:00:00,597,,2
598,2024-01-24T00:00:00,2024-01-29T00:00:00,598,,1
599,2024-01-20T00:00:00,2024-01-20T00:00:00,599,,1
600,2023-09-30T00:00:00,2023-10-01T00:00:00,600,,2
